id,processed
8935772c,mild green chili
7d611d4f,mild green pepper
d034a5ce,mild ground sausage
6fff1807,mild indian curry flavor tuna
4ba2ff57,mild jerk sauce
3252c9af,mild mexican cheese
1a921dc9,mild paprika
bf8dc085,mild red chile pepper
446a4503,mild red onion
382da1a6,mild salsa
a3ab57a5,mild sausage
0f3e4dc3,mild taco sauce
b577b1c6,milk
19db605f,milk arrowroot cookie
6ca0f512,milk buttermilk or sour
89365615,milk chocolate bark
77d10090,milk chocolate brownie mix
28c59c61,milk chocolate cake mix
e07793ae,milk chocolate candy
d937ce13,milk chocolate chip
716352f7,milk chocolate frosting
344dc9fe,milk chocolate kis
3c48feb4,milk chocolate melt
df465ef2,milk chocolate piece
5f9c3e1b,milk chocolate with peanuts
1a193087,milk coffee biscuit
1a905898,milk dud
4477fd41,milk fish
61ee0909,milk hot
20c79c55,milk kefir grain
9879d2e7,milk mates chocolate syrup
2ca57319,milk of magnesia
27304ba3,milk or buttermilk
b6e24c2b,milk or soy milk
4636cfea,milk skim
cb713436,milk solid
dd67c7d9,milk sweetened condensed
6cd6cfd1,milk sweetener
29e2e103,milk whole
70350d80,milky way bar
b0370c20,milky way miniature candy bar
03e1062e,milled oat
95a4f545,millet
3d494585,millet flour
9540ec98,millet meal
ebd2dc31,millet rice
4b232a69,millet seed
27c31c25,milnot
938e9900,milnot condensed milk
435ad4e9,milo
0c7d7189,milo flour
13e11401,mimolette cheese
aadbcc11,minced
3e6f626c,minced basil
b664b01f,minced beef
6a987b91,minced chicken
2b18686c,minced chive
b090418b,minced cilantro
818eb36d,minced clam
6a3364b0,minced clam with juice
cbbaf472,minced dill
a344d3ff,minced dried thyme
fdf787ff,minced garlic clove
3afd4de1,minced meat
685a2b21,minced mint
81220903,minced onion
02fd7f67,minced oregano
94aad06d,minced parsley
3bd2d3ad,minced red onion
e693258b,minced rosemary
d2bc267b,minced sage
7d595e49,minced sage leaf
36d981fc,minced shallot
d923de4d,minced thyme
ccdbd0d2,mineral oil
b0a4adf6,mineral spirit
9504df6b,mineral water
0e9cd6a6,minestrone soup
55b509e6,minestrone soup mix
3760f863,mini bagel
3edf99ec,mini boboli pizza crust
cf48e6c5,mini bun
606b4797,mini chocolate chip
4e91177d,mini fillo shell
48813584,mini jelly roll
d33e0f45,mini marshmallow
5adee47d,mini muffin paper cup
03def3bd,mini nilla wafer cookie
c6f5b00e,mini paperfoil baking case
d38d1863,mini phyllo dough shell
d4b2d6af,mini pita pocket
f085b3ad,mini poppadom
cc984f0c,mini pretzel
3f5e96e6,mini raspberry chip
f5664b97,mini sweet pepper
561b7a96,mini waffle
98e6be45,mini whole wheat bun
b6ecd88d,mini whole wheat pita bread
84bafaba,mini whole wheat sodium free pita bread
53bcedcc,mini wholemeal pitta
177d5907,miniatue caramel coffee cake
989fa214,mint
b88af3b8,mint and coriander leaves paste
56c4bb3a,mint chip
8f0ceb31,mint chocolate
16154bf6,mint chocolate liqueur
5c7358e7,mint chocolate square
4f3f177b,mint extract
58d40124,mint flavored apple jelly
d436eafa,mint flavored creme filled chocolate sandwich cookie
7788ad9c,mint flavored herbal tea bag
02b7b757,mint flavored liqueur
e0230470,mint hot chocolate powder
e750ba21,mint italian soda syrup
0585b4f4,mint jelly
8f0ce922,mint leaf
3dfd724c,mint leaves chopped
99c2eee0,mint leaves torn
6d52f786,mint liqueur
ed91a525,mint or cilantro
d4816726,mint oreo cookie
df0d44b1,mint oreo double stuff cookie
cab2c1ee,mint paste
a9e431e6,mint powder
0d86f5c7,mint sauce
1be7e660,mint sprig
016653af,mint syrup
513cef91,mint tea bag
8ca4891d,mint vodka
ea4d1890,minute maid orange passion juice blend
147216f5,mirasol chile
505859c9,mirasol pepper
ba824fc8,mirepoix
d673c7e1,mirin
8465ce13,mirinda orange soda
e6bba5dd,mirliton
82a61595,miso
208d0440,miso paste
f704a717,miso soup
4ea9ac20,misri
f624acce,mission figlet
d8c80927,mission olive
afc4ece3,miswa
04b98d24,mitchell black forest ham
ffe16cce,mitsuba
8bad746a,mixed baby field green
224c6ee8,mixed baby green
32abf035,mixed baby lettuce
4f88a40a,mixed baby lettuces and spring green
fb661112,mixed baby lettuces or mesclun mix
e2921636,mixed baby pepper
e1f11dea,mixed berry
d79210a3,mixed berry pie filling
42179f5c,mixed berry preserve
4b2196d5,mixed berry sorbet
339a3deb,mixed berry whipped cream cheese
5b046902,mixed berry yogurt
d0810219,mixed candied fruit
f8f7b4c0,mixed candied fruit peel
e29bc1d2,mixed candied peel
9efc848b,mixed cheese
0b52ee95,mixed color bell pepper
c183edda,mixed crudite
b5884fa4,mixed currant
8a782cbf,mixed dried berry
332d8e9a,mixed dried tropical fruit and nut
65b161ef,mixed exotic or wild mushroom
b931582f,mixed fish
31b770a4,mixed french herb
b7949750,mixed fruit
424cc4e7,mixed fruit jam
04f66831,mixed glace fruit
6f4366f3,mixed grain
f8c1004c,mixed grain bread
bfa77768,mixed green
13da7448,mixed green and yellow bean
697acba6,mixed herb
670897e7,mixed italian herb
9ab9ed60,mixed mushroom
42faf731,mixed nuts and dried fruit
aaf4dcb1,mixed peel
88c05cf3,mixed pepper
4642d4d9,mixed peppercorn
dbbdbe3f,mixed red and green sweet pepper
f3a3f145,mixed salad green
488fdee4,mixed salad greens or romaine lettuce
a7d848aa,mixed salad leaf
8cd50e5e,mixed salted peanut
5146050a,mixed seafood cocktail defrosted if frozen
d88ba916,mixed seed
8f08f510,mixed spice
94b8684d,mixed sprout
f60bee3a,mixed vegetable
df20a382,mixed vine fruit
e1c2a450,miyoga
d8893567,mizithra
6bb886f1,mizithra cheese
d65d153b,mizithra cheese soft
23f780aa,mizuna
b5ae6d6f,ml water
eb7aa723,moath
88d21a24,mocha chocolate
bd609c9b,mocha flavor liquid coffee creamer
20f99b2f,mocha flavored coffee
75731a97,mocha flavored non dairy creamer
87200866,mocha ice cream
9cbcabd5,mocha syrup
558ca085,mochi flour
b97952ca,mochi rice
1f35a302,moist coconut
db8f36f3,mojito mix
4fdd5684,mojito mix syrup
c3928426,mojo criollo
ddcd2482,mojo spice
7bb43b43,molass
bb94ad3d,molasses
ba7b9417,molasses cookie
6fa415e8,molasses light
a1128a27,molasses sugar
e14f4044,mole
1cb81b89,molly mcbutter
b6bb3156,molohia leaf
8fed40d9,molokheya
7b310c92,molukhia
cb48b598,momokawa diamond sake
efcd00fe,momokawa pearl sake
2ee05bef,momokawa ruby sake
8cc2c427,momokawa silver sake
8cf21057,monin elderflower syrup
1632e937,monin jasmine syrup
0802060a,monk fruit
a71b7cba,monkfish
e2d20625,monkfish fillet
35c98f9f,monkfish liver
33e39f8c,monkfish steak
3089d537,monosodium glutamate
10547f8e,monster energy drink
3943cb85,monstera
6e5f6427,montbriac
740774fd,monterey jack queso dip
435f08a4,montrachet
705b8d76,montreal chicken seasoning
fee55924,garlic chicken seasoning
2550e6e1,montreal steak seasoning
9716000b,moo shu pancake
20b217d2,moon drop grape
7984277d,moon pie
063be3af,moong dahl
8e27cf40,moong flour
96ae548e,moose
0053b7ff,moose burger
19ddb63d,moose heart
ac138b0f,moose nose
d41dcadd,moose roast
9cf84fff,moose round steak
da657868,moose rump roast
449af34f,moose sirloin steak
5da17933,moose tracks ice cream
b9d00c6b,mora chili
1aa14aa5,morbier cheese
5cfeb8c4,morcela
ff747979,morcilla
f603023d,more leaf of romaine lettuce
941941b7,morel
650db9ab,mori nu extra firm lite tofu
9a2eb588,mori nu firm tofu
e189c6db,mori nu silken soft tofu
b915a7c6,morita pepper
ecd78353,mornay sauce
6c1c6d00,moro orange
3c959418,moroccan green olive
fb12b600,moroccan seasoning
aaffc2e1,mortadella
7882e762,mortadella cheese
4b0ee771,mortar and pestle
7aaeaa0a,mortgage runner bean
ba7a7219,moscatel vinegar
a4692a30,moselle wine
3f6163e2,mostaccioli
1363cac3,mostaccioli noodle
9843d2e5,mostaccioli pasta
8d9f9b42,mostaza de dijon
c92e08a9,mounds candy bar
c3e7dc9f,mountain bread
1583b5d6,mountain dew soda
50c77642,mountain pepper
daafc6c3,mousto
79614af0,moval extract
7ce58bbc,moya
78f6464b,mozart amade chocolate orange liqueur
589f3c71,mozzarella cheese
f730397d,mparrettai
e6ba75aa,mr noodle soup mix
b2fa417c,msg
57a7ebe9,mud fish
3f12efaa,mudslide ice cream
f2d42100,muenster
6a59bec8,muesli
5dc06239,muffin
dfda9ac2,muffins ideally wholemeal
3e4f12ba,muffuletta bread
7b9b102d,mugwort
be77ab2b,mulato chili
b809153f,mulberry
10e63e4e,mullet
d2ecbeea,mullet fillet
ffbb80ad,mullet fish
01c1c131,mulling spice
543e10fb,multi bran cereal
cb3946c2,multi bran chex
f628d029,multi colored shell macaroni
ba20da51,multi grain baguette
95681330,multi grain baking mix
4ba58a83,multi grain bread
b3005fcb,multi grain cereal
6ac8e814,multi grain cheerios toasted oat cereal
a9af3e8a,multi grain cluster cereal
4e02ab98,multi grain cracker
e346a7d4,multi grain crispbread
f19229c9,multi grain flour
a8f495c8,multi grain hamburger bun
cf1b62da,multi grain hoagie bun
c3dc0e76,multi grain italian bread
e972e32d,multi grain penne
8c5065fd,multi grain refrigerator biscuit
e9d11abb,multi grain rice cake
50a5f684,multi grain roll
09fe085e,multi grain saltine cracker
84d8f787,multi grain spaghetti
95b710f3,multicolored sugar nonpareil
96b5e9a3,multigrain cheerio
d5609ba5,multigrain sunchip
212e7e1a,mung bean
0777f307,mung bean flour
f78f1ce1,mung bean noodle
b74fd720,mung bean or clover sprout
66a2b426,mung bean sprout
1ffff292,mung dal
035fa85f,murmala
43ca5d7a,murmure
588b9186,muscadet
3212653f,muscadine grape
e3e8d676,muscadine jelly
61edbeb4,muscat
c69eeee6,muscat de beaumes de venise
459b29f9,muscat raisin
08f08f99,muscat wine
82ca421f,muscatel
19c6ad50,muscovado sugar
7fd6faed,museli
6d4cbdf4,mushroom
36723740,mushroom and garlic couscou
446bf7be,mushroom and onion soup
abc40aae,mushroom beef gravy
24f89087,mushroom broth
5fe2071e,mushroom brush
e49d7593,mushroom cap
ac6900b2,mushroom gravy
b229baca,mushroom gravy mix
de86b24a,mushroom ketchup
cdff793f,mushroom liquid
0a590bc7,mushroom marinara sauce
694f0677,mushroom piece
58e64a61,mushroom puree
3f89013c,mushroom ravioli
212a0a44,mushroom soup
49cdf5fc,mushroom soup mix
64bd8f95,mushroom stem
e9a11ed4,mushroom stems and piece
ffe496a3,mushroom stock
5d5d2508,mushroom tortellini
61a5f7ab,mushrooms canned
92f24dac,mushrooms chopped
c94620f5,mushrooms quartered
191439ad,mushrooms stemmed and wiped clean
f3f939f3,muskellunge
f398794e,musketeers miniatures candy bar
199e28a1,muskmelon
a909f016,mussel
4503372e,mussel flesh
af1774ef,mussel on the half shell
9f5bc410,mustard
01a120b5,mustard flavored oil
ca1c99da,mustard green
3b0be79b,mustard greens young
04b6e7bd,mustard mayonnaise blend
addfa3ea,mustard oil
a992422c,mustard paste
4440c18c,mustard prepared
f3bc7c24,mustard relish
5c5f8f0c,mustard seed
e808cfc1,mustard vinaigrette
cee3ec53,mutton
f48cff6a,mutton bone with marrow
4ec8b635,mutton chop
2d2131fb,mutton leg
a80231e8,mutton mince
3c6f203f,mutton neck
bdbcc50e,mutton rib
a274a43e,mutton shank
411cf29c,mutton shoulder
92af5ec2,mutton stock
7bedda9d,nøkkelost
f77d568c,naan
96d6542d,naan bread
9b834791,naartjie peel
707c9609,nabil biscuit
5cce06da,nabisco lorna doone shortbread cookie
aa19d008,nabisco social tea biscuit
4d587be9,nabisco triscuit
e1b7640f,nacho chip
69cee0d2,nadru
63e9c6b6,nafplion green olive
e2e268d8,nam pla
741ac049,nam prik
b5bf9611,nam prik pao
3d229a10,nam som paep
4fd8859f,nameko mushroom
b41d4e9d,namkeen makhana
8ce69661,nanami togarashi
bed15d47,napa cabbage
ede5dd92,napa cabbage leaf
eef677ec,napa cabbage stir fry
738ba2fb,naranja agria
fc83088d,naranjas navelina
77e31fa5,nashi
3d5e662b,nassau royale
32dbe6f4,nasturtium
780f4511,nasturtium blossom
c704cc10,nasturtium bud
29d9b576,nasturtium flower
b2be4a6d,nasturtium leaf
8867dac7,nasturtium petal
d399b32b,native pepper berry
140066ee,natural bran
36208f75,natural cane sugar
7194630f,natural creamy peanut butter
690d02af,natural light balsamic vinaigrette dressing
a284d21d,natural low fat yogurt
08137eb9,natural oil cooking spray
ce9e9fe4,natural peanut butter
dc63c981,natural red grape juice
836181f3,natural sour cream
543c648b,natural style chunky peanut butter
df39f3b7,natural style peanut butter
3586922e,natural unsweetened
b5d4e332,natvia
7c400491,navel orange
0fdb234a,navel orange juice of
be6e0d41,navel orange zest of
cfbc9b36,navy bean
f1e8f212,navy beans or great northern
ca06f2e2,navy or great northern bean
aad428cc,neapolitan ice cream
9fe4ebc5,near east taboule wheat salad
5f7e01a0,nectarine
e096cb58,neopolitan liqueur
be05bbac,neotame
59751faa,nepitella
39114771,neri ume
02fa35dd,nesco jerky spice work
94eedd7b,nesquik no sugar added chocolate powder
f793e29c,nettle
5a4f7605,neufchatel
d41088bb,neufchatel cheese
4706b6e4,neufchatel cheese spread with pineapple
eecd2db6,new mexico green chili
d4a2dd17,new mexico red chili dried
27af5926,nice cheesy cheese
0c2411c5,nicoise olive
1f61ceca,nido milk
7127d29c,nigari
089dd307,nigella
41cdabbc,nigella seed
c3153a38,nilla wafer crumb
b871eb1f,niter kebbeh
1177bd37,nitrate
f3486715,nitrate free deli ham
7f34d613,nixtamal
ae1c6a8c,no added sugar muesli
ff9066c9,no bake cheesecake mix
0a039fd7,no bake chocolate silk pie
f6708bf0,no bake cookies and cream dessert
81146676,no bean chili
4ecd93f4,no boil lasagna noodle
9dd020d7,no boil whole wheat lasagna noodle
f54aa20e,no salt addded ketchup
5b7f81f5,no salt added beef broth
e14f4234,no salt added black bean
e104c25b,no salt added canned black bean
6f67a3a9,no salt added cannellini bean
f319d9a3,no salt added chicken broth
226b231d,no salt added chicken stock
5e946af4,no salt added chickpea
c6deb668,no salt added corn
8b41d17b,no salt added corn chip
55060ecf,no salt added cream style corn
87da60f1,no salt added dijon mustard
cecf9a06,no salt added garbanzo bean
d13b31bd,no salt added great northern bean
9b1fe4ae,no salt added green bean
4ccde347,no salt added marinara sauce
78da4db0,no salt added navy bean
b9d9b5b3,no salt added pea
51af1503,no salt added pico de gallo
654872a7,no salt added pinto bean
ab2b16e5,no salt added plum tomato
f28c2bb3,no salt added refried bean
c970e83a,no salt added salsa
bdb8c5fe,no salt added stewed tomato
e6440684,no salt added tomato juice
01876e24,no salt added tomato puree
1965a2f0,no salt added tomatoes and liquid
7c9ca551,no salt added vegetable
ad730774,no salt added vegetable stock
fffbeb2e,no salt added whole tomato
60f52be4,no salt seasoning
dd846d4e,no sodium herb seasoned stuffing cube
1588ae66,no sugar added apple pie filling
aa364efa,no sugar added apricot jam
4984e3ab,no sugar added apricot preserve
911a5f6e,no sugar added barbecue sauce
2d574f39,no sugar added blueberry preserve
80558313,no sugar added cherry pie filling
37143eac,no sugar added chocolate ice cream
92de6eb6,no sugar added chocolate syrup
d516e6c9,no sugar added creamed corn
dd2ce8e0,no sugar added crushed pineapple
43e2dd0a,no sugar added custard powder
7ee0109e,no sugar added fat free vanilla ice cream
2e978ab5,no sugar added fudge pop
93b31148,no sugar added hot chocolate mix
118ad52d,no sugar added jam
a17d0146,no sugar added kernel corn
c1e6868b,no sugar added ketchup
eb3e607f,no sugar added maple syrup
5d3e2da8,no sugar added nonfat lemon yogurt
bf7aacfc,no sugar added orange juice
7b957aaf,no sugar added peach slice
a16a956e,no sugar added peanut butter
db8f4337,no sugar added pineapple tidbit
e144d2a0,no sugar added raspberry jam
6726a0ec,no sugar added reduced fat vanilla ice cream
ed47ba61,no sugar added relish
93ad08e0,no sugar added salsa
b83cbee7,no sugar added taco seasoning
cdabbd09,no sugar added vanilla ice cream
63f5bf1e,no sugar needed pectin
cc0c6361,no trans fat margarine
62e7e8b6,no yolk noodle
47cadc3b,no yolks egg noodle substitute
cda3c7c6,noilly prat
b2fe3a61,non alcoholic beer
24d6cfd7,non alcoholic coffee extract
bc04872d,non alcoholic mint extract
4eaac6be,non alcoholic sweet wine
428cf4ed,non alcoholic vanilla extract
686a99e4,non alcoholic white wine
9a52eabe,non dairy chocolate bar
da782f01,non dairy chocolate chip
c243f270,non dairy coffee creamer
263f7cab,non dairy liquid coffee creamer
72fdc267,non dairy milk substitute
bf6bcc4f,non dairy powdered coffee creamer
7bc8e685,non dairy powdered milk
6bee6634,non dairy topping
c1820e68,non dairy whipped topping
d014c986,non dairy whipping cream
fe7db4e0,non fat cheese
ec542703,non fat coffee creamer
4b928bcb,non fat dry milk
51f136b6,non fat dry milk powder
38a0af25,non fat fudge sauce
5938f7b4,non fat ice cream
c612df02,non fat low sodium ricotta cheese
6f902461,non fat non dairy creamer
676df81e,non fat soymilk
05db2dc8,non flavored soda water
fc7f241e,non hydrogenated margarine
0fb8bc0b,non hydrogenated peanut butter
70af8d52,non iodized salt
765eba27,non pareil
ad40bbba,nonalcoholic apple cider
cbaaa250,nonalcoholic red wine
07b1cfe0,noncaloric sweetener solution
67839da8,nonfat asian style dressing
df4e118b,nonfat beef broth
fefc7a29,nonfat chicken broth
7e55c311,nonfat dry milk solid
52bd02de,nonfat italian dressing
072dae6a,nonfat milk
19ac8710,nonfat poppy seed salad dressing
c3c3d2a6,nonfat protein powder
bf466308,nonfat quark
87e3342a,nonfat sour cream
566d1860,nonfat vanilla soymilk
ee007339,nonstick baking spray with flour
f1aa90f0,nonstick cooking spray
82ac2d76,nonstick spray coating
4529df32,nonstick vegetable oil cooking spray
5db51fe6,nonwheat flour
4ff479eb,noodle
29341360,noodle flavoring
141b09da,noodle sheet
a43f28dc,noodles and sauce
ae3afe66,nopal leaf
f274a93f,nopale
c06100d5,nopalito
8b4bd85b,nori goma furikake
631885bf,nori komi furikake
69a752b9,nori sheet
0f25f5f8,nori sushi sheet
9e56bb5e,north american steak sauce with mushrooms
9545d863,northern pike fillet
ba4a817d,norwegian brown cheese
22a023e8,nostimini herb mix
ec0f4835,novum
e7efd863,nu salt
9cbaebfc,nucoa
6348d8d3,nuez moscada molida
6c4d79a0,nuoc cham
1d987089,nuoc cham sauce
cf861297,nuoc nam
313ef017,nuss schinken
2c412a1f,nut
bb16029f,nut bread
53501f61,nut cracker
17d7fea8,nut crunch topping
12f84328,nut flour
a8ba7256,nut liqueur
c77a72aa,nut meal
cf5a27fa,nut milk
cedec9f5,nut oil
de0822f7,nut quick bread mix
2fda7837,nutella
da853292,nutella french toast
a912c3d5,nutmeat
9085919d,nutmeg
ad365b3f,nutrasweet
04fde12b,nuts chopped ground or whole
7ee28fb7,nuts fruit
4ad57572,nuttter butter bite
18987021,nutty wheat flour
524712ca,oak chip
c4a38359,oak grove smoke house gumbo base mix
20546614,oakleaf lettuce
609e7f7d,oalmond paste
adcb8512,oat
dab8d091,oat bread
a0894df5,oatmeal
c37d747c,oaxaca cheese
58bac3db,ocean perch
e6830754,ocean perch fillet
8c01c16a,ocean trout fillet
37ac14fa,october bean
f888e5d8,octopu
f043ca65,oetker pudding powder
3316242f,ogbono
d3c3f95f,ogen melon
13faa71c,ogo
9b804995,oil
eb91303d,oil and balsamic vinegar dressing
cc3f9f6d,oil and lemon dressing with herbs
e1dcd09f,oil and vinegar dressing
26d8e299,oil cooking spray
e2d10412,oil cured black olive
0ea1558c,oil cured green olive
c6880fe5,oil cured olive
b94b6482,oil free italian dressing
3ded5561,oil of lemon
6fbd308a,oil of orange
05e3805f,oil of similar flavor
68f86111,oil of spearmint
f70fa926,oil replacement
1b0ebcd8,oil soap
aca71ac8,oil spray
5642ac7c,oil substitute
